Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
5,Trial7,22C,1/24/24 10:10,input_5_F2_Trial7_22C_20240124_101005.txt,57.7593361,0.14986635,0.01951094,Good,402,464
5,Trial7,22C,1/24/24 10:20,input_5_F2_Trial7_22C_20240124_102005.txt,65.8080598,0.21241377,0.02595047,Good,402,464
5,Trial7,22C,1/24/24 10:30,input_5_F2_Trial7_22C_20240124_103005.txt,61.6619831,0.12111459,0.01502242,Good,238,302
5,Trial7,22C,1/24/24 10:40,input_5_F2_Trial7_22C_20240124_104005.txt,67.0123654,0.11215065,0.01330983,Good,238,302
5,Trial7,22C,1/24/24 10:50,input_5_F2_Trial7_22C_20240124_105005.txt,71.1538462,0.12580544,0.01452676,Good,238,302
5,Trial7,22C,1/24/24 11:00,input_5_F2_Trial7_22C_20240124_110005.txt,75.9311173,0.1874003,0.02095199,Good,238,302
5,Trial7,22C,1/24/24 11:10,input_5_F2_Trial7_22C_20240124_111005.txt,84.1276093,0.15977123,0.01684137,Good,126,190
5,Trial7,22C,1/24/24 11:20,input_5_F2_Trial7_22C_20240124_112005.txt,84.1099164,0.13724239,0.01454766,Good,126,190
5,Trial7,22C,1/24/24 11:30,input_5_F2_Trial7_22C_20240124_113005.txt,83.9779006,0.09602631,0.01094321,Good,154,210
5,Trial7,22C,1/24/24 11:40,input_5_F2_Trial7_22C_20240124_114006.txt,90.1185771,0.12468325,0.01272543,Good,280,344
5,Trial7,22C,1/24/24 11:50,input_5_F2_Trial7_22C_20240124_115006.txt,93.0153322,0.12781387,0.01332552,Good,190,250
5,Trial7,22C,1/24/24 12:00,input_5_F2_Trial7_22C_20240124_120006.txt,97.7428852,0.05714938,0.00623551,Good,288,340
5,Trial7,22C,1/24/24 12:10,input_5_F2_Trial7_22C_20240124_121006.txt,99.5340168,0.13311383,0.01403143,Good,156,210
5,Trial7,22C,1/24/24 12:20,input_5_F2_Trial7_22C_20240124_122006.txt,106.19469,0.0946019,0.00918855,Good,278,338
5,Trial7,22C,1/24/24 12:30,input_5_F2_Trial7_22C_20240124_123006.txt,87.0554765,0.09762875,0.01353867,Good,204,240
5,Trial7,22C,1/24/24 12:40,input_5_F2_Trial7_22C_20240124_124006.txt,30.5610824,0.62643334,0.10904805,Good,138,204
5,Trial7,22C,1/24/24 12:50,input_5_F2_Trial7_22C_20240124_125006.txt,12.7303183,4.18310398,0.93537049,Good,366,464
5,Trial7,22C,1/24/24 13:00,input_5_F2_Trial7_22C_20240124_130006.txt,76.3659849,0.25880641,0.00951391,Flatline,0,582.075
5,Trial7,22C,1/24/24 13:10,input_5_F2_Trial7_22C_20240124_131006.txt,74.8127099,0.25819111,0.00958898,Discard,0,582.075
5,Trial7,22C,1/24/24 13:20,input_5_F2_Trial7_22C_20240124_132007.txt,77.9556015,0.2502894,0.00910294,Discard,0,582.075
5,Trial7,22C,1/24/24 13:30,input_5_F2_Trial7_22C_20240124_133007.txt,78.0435938,0.24944152,0.00920079,Discard,0,565.575
