Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
2,Trial14,27C,1/30/24 10:20,input_2_F2_Trial14_27C_20240130_102029.txt,39.8897692,0.47667236,0.02423062,Discard,0,582.075
2,Trial14,27C,1/30/24 10:30,input_2_F2_Trial14_27C_20240130_103029.txt,42.3615338,0.55498053,0.10132512,Discard,0,43.275
3,Trial14,27C,1/30/24 7:50,input_3_F2_Trial14_27C_20240130_075027.txt,40.4076207,0.45989641,0.07364236,Good,420,478
3,Trial14,27C,1/30/24 8:00,input_3_F2_Trial14_27C_20240130_080027.txt,59.7560976,0.23152275,0.03274226,Good,284,334
3,Trial14,27C,1/30/24 8:10,input_3_F2_Trial14_27C_20240130_081027.txt,64.7987774,0.16734366,0.02277259,Good,284,334
3,Trial14,27C,1/30/24 8:20,input_3_F2_Trial14_27C_20240130_082027.txt,65.6534954,0.16672955,0.02248181,Good,284,334
3,Trial14,27C,1/30/24 8:30,input_3_F2_Trial14_27C_20240130_083028.txt,71.092952,0.07259452,0.009451,Good,420,470
3,Trial14,27C,1/30/24 8:40,input_3_F2_Trial14_27C_20240130_084028.txt,74.611399,0.10766854,0.01378554,Good,150,200
3,Trial14,27C,1/30/24 8:50,input_3_F2_Trial14_27C_20240130_085028.txt,58.2644628,0.18479118,0.02667231,Good,168,218
3,Trial14,27C,1/30/24 9:00,input_3_F2_Trial14_27C_20240130_090028.txt,64.0657084,0.10354756,0.01422335,Good,168,218
3,Trial14,27C,1/30/24 9:10,input_3_F2_Trial14_27C_20240130_091028.txt,74.5797249,0.14559563,0.01849066,Good,168,218
3,Trial14,27C,1/30/24 9:20,input_3_F2_Trial14_27C_20240130_092028.txt,61.7283951,0.24051603,0.03367898,Good,168,218
3,Trial14,27C,1/30/24 9:30,input_3_F2_Trial14_27C_20240130_093028.txt,73.8840431,0.14100815,0.01805424,Good,448,498
3,Trial14,27C,1/30/24 9:40,input_3_F2_Trial14_27C_20240130_094028.txt,49.2,0.43662456,0.06737263,Good,432,484
3,Trial14,27C,1/30/24 9:50,input_3_F2_Trial14_27C_20240130_095028.txt,15.93361,2.65731498,0.64449355,Good,286,350
3,Trial14,27C,1/30/24 10:00,input_3_F2_Trial14_27C_20240130_100028.txt,57.2668113,0.33653587,0.05771543,Flatline,536,572
3,Trial14,27C,1/30/24 10:10,input_3_F2_Trial14_27C_20240130_101029.txt,60.1602205,0.33191115,0.01374636,Discard,0,582.075
3,Trial14,27C,1/30/24 10:20,input_3_F2_Trial14_27C_20240130_102029.txt,62.1606505,0.30069813,0.01224538,Discard,0,582.075
3,Trial14,27C,1/30/24 10:30,input_3_F2_Trial14_27C_20240130_103029.txt,62.5592417,0.27136021,0.04045199,Discard,0,43.275
4,Trial14,27C,1/30/24 7:50,input_4_F2_Trial14_27C_20240130_075027.txt,64.6153846,0.30185258,0.04603209,Good,362,402
4,Trial14,27C,1/30/24 8:00,input_4_F2_Trial14_27C_20240130_080027.txt,82.0627803,0.11158477,0.01417128,Good,76,122
4,Trial14,27C,1/30/24 8:10,input_4_F2_Trial14_27C_20240130_081027.txt,82.2857143,0.10802144,0.01456561,Good,276,316
4,Trial14,27C,1/30/24 8:20,input_4_F2_Trial14_27C_20240130_082027.txt,90.5660377,0.12036171,0.01448985,Good,478,524
4,Trial14,27C,1/30/24 8:30,input_4_F2_Trial14_27C_20240130_083028.txt,96.0408685,0.04482563,0.00459901,Good,436,496
4,Trial14,27C,1/30/24 8:40,input_4_F2_Trial14_27C_20240130_084028.txt,88.8888889,0.1757578,0.01863029,Good,368,428
4,Trial14,27C,1/30/24 8:50,input_4_F2_Trial14_27C_20240130_085028.txt,97.188755,0.15909389,0.01440368,Good,234,310
4,Trial14,27C,1/30/24 9:00,input_4_F2_Trial14_27C_20240130_090028.txt,91.7197452,0.16146853,0.01505702,Good,234,310
4,Trial14,27C,1/30/24 9:10,input_4_F2_Trial14_27C_20240130_091028.txt,91.663899,0.10614779,0.00985558,Good,234,310
4,Trial14,27C,1/30/24 9:20,input_4_F2_Trial14_27C_20240130_092028.txt,86.0230548,0.28347807,0.02004493,Good,218,358
4,Trial14,27C,1/30/24 9:30,input_4_F2_Trial14_27C_20240130_093028.txt,33.877371,0.65034449,0.11321045,Good,150,208
4,Trial14,27C,1/30/24 9:40,input_4_F2_Trial14_27C_20240130_094028.txt,31.2816799,0.62947256,0.14441091,Good,430,468
4,Trial14,27C,1/30/24 9:50,input_4_F2_Trial14_27C_20240130_095028.txt,3.16205534,9.74860567,3.9798516,Good,276,386
4,Trial14,27C,1/30/24 10:00,input_4_F2_Trial14_27C_20240130_100028.txt,7.1954211,5.01373568,1.44734082,Good,276,386
4,Trial14,27C,1/30/24 10:10,input_4_F2_Trial14_27C_20240130_101029.txt,124.055666,0.25417517,0.03491364,Flatline,44,70
4,Trial14,27C,1/30/24 10:20,input_4_F2_Trial14_27C_20240130_102029.txt,131.785346,0.17185787,0.00480733,Discard,0,582.075
4,Trial14,27C,1/30/24 10:30,input_4_F2_Trial14_27C_20240130_103029.txt,125.13181,0.19204942,0.02024379,Discard,0,43.275
5,Trial14,27C,1/30/24 7:50,input_5_F2_Trial14_27C_20240130_075027.txt,51.1444357,0.09222827,0.01742951,Good,124,158
5,Trial14,27C,1/30/24 8:00,input_5_F2_Trial14_27C_20240130_080027.txt,53.8071066,0.11173238,0.01520485,Good,286,346
5,Trial14,27C,1/30/24 8:10,input_5_F2_Trial14_27C_20240130_081027.txt,58.4365656,0.14841872,0.01948833,Good,286,346
5,Trial14,27C,1/30/24 8:20,input_5_F2_Trial14_27C_20240130_082027.txt,53.5031847,0.14040492,0.01985625,Good,348,404
5,Trial14,27C,1/30/24 8:30,input_5_F2_Trial14_27C_20240130_083028.txt,51.5227159,0.15662289,0.02361179,Good,416,468
5,Trial14,27C,1/30/24 8:40,input_5_F2_Trial14_27C_20240130_084028.txt,43.575419,0.09846905,0.01895038,Good,80,118
5,Trial14,27C,1/30/24 8:50,input_5_F2_Trial14_27C_20240130_085028.txt,52.6027397,0.11216491,0.01485661,Good,244,310
5,Trial14,27C,1/30/24 9:00,input_5_F2_Trial14_27C_20240130_090028.txt,53.2637076,0.10515882,0.01777509,Good,126,166
5,Trial14,27C,1/30/24 9:10,input_5_F2_Trial14_27C_20240130_091028.txt,48.1069042,0.12482013,0.0286357,Good,472,496
5,Trial14,27C,1/30/24 9:20,input_5_F2_Trial14_27C_20240130_092028.txt,77.6419842,0.05736204,0.00845757,Good,236,272
5,Trial14,27C,1/30/24 9:30,input_5_F2_Trial14_27C_20240130_093028.txt,70.886076,0.11376603,0.01608895,Good,146,188
5,Trial14,27C,1/30/24 9:40,input_5_F2_Trial14_27C_20240130_094028.txt,54.9152542,0.385545,0.07286116,Good,306,338
5,Trial14,27C,1/30/24 9:50,input_5_F2_Trial14_27C_20240130_095028.txt,10.3078024,4.97246776,1.37911442,Good,386,462
5,Trial14,27C,1/30/24 10:00,input_5_F2_Trial14_27C_20240130_100028.txt,88.382993,0.24121994,0.01622621,Flatline,218,368
5,Trial14,27C,1/30/24 10:10,input_5_F2_Trial14_27C_20240130_101029.txt,97.7928693,0.15811038,0.0225872,Discard,370,400
5,Trial14,27C,1/30/24 10:20,input_5_F2_Trial14_27C_20240130_102029.txt,95.3020134,0.21250248,0.00699082,Discard,0,582.075
