"","input 0 Last (C)","input 1 Last (C)","input 2 Last (C)","input 3 Last (C)","input 4 Last (C)","input 5 Last (C)"
"2024-01-30T12:54:03-05:00","32.662","32.453","32.400","32.306","32.047","32.291"
"2024-01-30T12:55:03-05:00","32.760","32.565","32.495","32.398","32.146","32.392"
"2024-01-30T12:56:03-05:00","32.848","32.664","32.588","32.492","32.233","32.488"
"2024-01-30T12:57:03-05:00","32.933","32.751","32.678","32.581","32.324","32.587"
"2024-01-30T12:58:03-05:00","33.026","32.840","32.771","32.674","32.411","32.681"
"2024-01-30T12:59:03-05:00","33.122","32.928","32.869","32.774","32.525","32.775"
"2024-01-30T13:00:03-05:00","33.237","33.029","32.978","32.884","32.623","32.886"
"2024-01-30T13:01:03-05:00","33.338","33.128","33.076","32.984","32.713","32.981"
"2024-01-30T13:02:03-05:00","33.441","33.241","33.182","33.086","32.828","33.077"
"2024-01-30T13:03:03-05:00","33.541","33.328","33.280","33.187","32.925","33.190"
"2024-01-30T13:04:03-05:00","33.641","33.416","33.375","33.287","33.017","33.324"
"2024-01-30T13:05:03-05:00","33.737","33.517","33.473","33.386","33.112","33.443"
"2024-01-30T13:06:03-05:00","33.843","33.622","33.584","33.495","33.223","33.542"
"2024-01-30T13:07:03-05:00","33.936","33.724","33.680","33.578","33.318","33.612"
"2024-01-30T13:08:03-05:00","34.027","33.834","33.772","33.687","33.408","33.687"
"2024-01-30T13:09:03-05:00","34.122","33.927","33.867","33.786","33.514","33.784"
"2024-01-30T13:10:03-05:00","34.222","34.008","33.960","33.882","33.620","33.882"
"2024-01-30T13:11:03-05:00","34.322","34.120","34.055","33.983","33.718","33.987"
"2024-01-30T13:12:03-05:00","34.420","34.230","34.158","34.086","33.820","34.086"
"2024-01-30T13:13:03-05:00","34.517","34.313","34.258","34.190","33.918","34.183"
"2024-01-30T13:14:03-05:00","34.622","34.425","34.364","34.296","34.024","34.288"
"2024-01-30T13:15:03-05:00","34.726","34.521","34.467","34.400","34.120","34.389"
"2024-01-30T13:16:03-05:00","34.829","34.623","34.574","34.500","34.223","34.486"
"2024-01-30T13:17:03-05:00","34.928","34.715","34.670","34.600","34.324","34.580"
"2024-01-30T13:18:03-05:00","35.030","34.817","34.772","34.697","34.421","34.676"
"2024-01-30T13:19:03-05:00","35.133","34.915","34.875","34.792","34.533","34.774"
"2024-01-30T13:20:03-05:00","35.223","35.012","34.966","34.885","34.616","34.862"
"2024-01-30T13:21:03-05:00","35.330","35.101","35.071","34.989","34.718","34.969"
"2024-01-30T13:22:03-05:00","35.426","35.192","35.162","35.086","34.817","35.063"
"2024-01-30T13:23:03-05:00","35.524","35.289","35.259","35.180","34.928","35.165"
"2024-01-30T13:24:03-05:00","35.625","35.384","35.358","35.282","35.033","35.262"
"2024-01-30T13:25:03-05:00","35.717","35.478","35.456","35.375","35.133","35.355"
"2024-01-30T13:26:03-05:00","35.817","35.577","35.557","35.470","35.218","35.451"
"2024-01-30T13:27:03-05:00","35.928","35.673","35.668","35.579","35.320","35.557"
"2024-01-30T13:28:03-05:00","36.023","35.764","35.766","35.676","35.410","35.655"
"2024-01-30T13:29:03-05:00","36.111","35.852","35.857","35.769","35.519","35.747"
"2024-01-30T13:30:03-05:00","36.210","35.942","35.955","35.868","35.638","35.870"
"2024-01-30T13:31:03-05:00","36.314","36.037","36.052","35.971","35.747","35.957"
"2024-01-30T13:32:03-05:00","36.417","36.151","36.156","36.074","35.829","36.047"
"2024-01-30T13:33:03-05:00","36.513","36.258","36.244","36.166","35.916","36.144"
"2024-01-30T13:34:03-05:00","36.615","36.362","36.338","36.262","36.020","36.247"
"2024-01-30T13:35:03-05:00","36.707","36.468","36.440","36.355","36.115","36.349"
"2024-01-30T13:36:03-05:00","36.799","36.565","36.530","36.450","36.205","36.441"
"2024-01-30T13:37:03-05:00","36.896","36.661","36.635","36.550","36.289","36.540"
"2024-01-30T13:38:03-05:00","37.002","36.754","36.734","36.654","36.384","36.636"
"2024-01-30T13:39:03-05:00","37.088","36.832","36.831","36.749","36.480","36.748"
"2024-01-30T13:40:03-05:00","37.167","36.920","36.935","36.848","36.581","36.849"
"2024-01-30T13:41:03-05:00","37.274","37.012","37.032","36.948","36.676","36.929"
"2024-01-30T13:42:03-05:00","37.362","37.106","37.120","37.046","36.785","37.025"
"2024-01-30T13:43:03-05:00","37.466","37.203","37.219","37.144","36.932","37.130"
"2024-01-30T13:44:03-05:00","37.566","37.300","37.315","37.247","37.053","37.232"
"2024-01-30T13:45:03-05:00","37.666","37.385","37.420","37.352","37.139","37.338"
"2024-01-30T13:46:03-05:00","37.773","37.474","37.513","37.455","37.207","37.446"
"2024-01-30T13:47:03-05:00","37.895","37.579","37.630","37.571","37.300","37.552"
"2024-01-30T13:48:03-05:00","38.004","37.697","37.735","37.678","37.410","37.662"
"2024-01-30T13:49:03-05:00","38.107","37.799","37.834","37.776","37.506","37.758"
"2024-01-30T13:50:03-05:00","38.222","37.924","37.944","37.882","37.613","37.864"
"2024-01-30T13:51:03-05:00","38.321","38.026","38.049","37.979","37.707","37.955"
"2024-01-30T13:52:03-05:00","38.422","38.126","38.153","38.076","37.797","38.049"
"2024-01-30T13:53:03-05:00","38.516","38.225","38.248","38.173","37.899","38.139"
"2024-01-30T13:54:03-05:00","38.620","38.328","38.346","38.277","37.997","38.242"
"2024-01-30T13:55:03-05:00","38.728","38.437","38.455","38.381","38.102","38.345"
"2024-01-30T13:56:03-05:00","38.828","38.543","38.557","38.476","38.190","38.444"
"2024-01-30T13:57:03-05:00","38.926","38.637","38.661","38.576","38.298","38.541"
"2024-01-30T13:58:03-05:00","39.024","38.745","38.765","38.682","38.396","38.643"
"2024-01-30T13:59:03-05:00","39.120","38.843","38.860","38.779","38.483","38.742"
"2024-01-30T14:00:03-05:00","39.220","38.930","38.966","38.883","38.591","38.840"
"2024-01-30T14:01:03-05:00","39.319","39.049","39.063","38.987","38.688","38.942"
"2024-01-30T14:02:03-05:00","39.425","39.158","39.161","39.094","38.798","39.045"
"2024-01-30T14:03:03-05:00","39.527","39.264","39.267","39.191","38.895","39.144"
"2024-01-30T14:04:03-05:00","39.617","39.356","39.362","39.290","38.988","39.237"
"2024-01-30T14:05:03-05:00","39.715","39.453","39.459","39.374","39.094","39.337"
"2024-01-30T14:06:03-05:00","39.818","39.551","39.562","39.470","39.189","39.436"
"2024-01-30T14:07:03-05:00","39.913","39.651","39.657","39.556","39.286","39.534"
"2024-01-30T14:08:03-05:00","40.011","39.754","39.763","39.650","39.390","39.638"
"2024-01-30T14:09:03-05:00","40.105","39.835","39.858","39.742","39.488","39.736"
"2024-01-30T14:10:03-05:00","40.198","39.938","39.959","39.833","39.590","39.832"
"2024-01-30T14:11:03-05:00","40.293","40.040","40.053","39.928","39.681","39.932"
"2024-01-30T14:12:03-05:00","40.391","40.142","40.150","40.027","39.790","40.035"
"2024-01-30T14:13:03-05:00","40.480","40.243","40.251","40.122","39.883","40.133"
"2024-01-30T14:14:03-05:00","40.570","40.342","40.342","40.215","39.982","40.226"
"2024-01-30T14:15:03-05:00","40.673","40.440","40.442","40.318","40.089","40.336"
"2024-01-30T14:16:03-05:00","40.761","40.528","40.541","40.413","40.187","40.427"
"2024-01-30T14:17:03-05:00","40.859","40.629","40.646","40.516","40.286","40.532"
"2024-01-30T14:18:03-05:00","40.953","40.725","40.749","40.616","40.381","40.626"
"2024-01-30T14:19:03-05:00","41.046","40.828","40.844","40.717","40.484","40.731"
"2024-01-30T14:20:03-05:00","41.137","40.925","40.940","40.814","40.578","40.824"
"2024-01-30T14:21:03-05:00","41.249","41.017","41.050","40.916","40.678","40.925"
"2024-01-30T14:22:03-05:00","41.358","41.097","41.156","41.019","40.780","41.028"
"2024-01-30T14:23:03-05:00","41.458","41.202","41.253","41.119","40.875","41.128"
"2024-01-30T14:24:03-05:00","41.558","41.318","41.355","41.222","40.980","41.231"
"2024-01-30T14:25:03-05:00","41.644","41.423","41.449","41.312","41.076","41.324"
"2024-01-30T14:26:03-05:00","41.746","41.511","41.546","41.409","41.176","41.429"
"2024-01-30T14:27:03-05:00","41.833","41.604","41.643","41.508","41.276","41.524"
"2024-01-30T14:28:03-05:00","41.932","41.690","41.738","41.604","41.362","41.624"
"2024-01-30T14:29:03-05:00","42.036","41.808","41.843","41.704","41.469","41.715"
"2024-01-30T14:30:03-05:00","42.140","41.893","41.948","41.803","41.572","41.819"
"2024-01-30T14:31:03-05:00","42.244","41.989","42.045","41.902","41.676","41.917"
"2024-01-30T14:32:03-05:00","42.322","42.090","42.131","41.999","41.774","42.013"
"2024-01-30T14:33:03-05:00","42.410","42.195","42.226","42.100","41.872","42.113"
"2024-01-30T14:34:03-05:00","42.512","42.295","42.330","42.204","41.980","42.215"
"2024-01-30T14:35:03-05:00","42.619","42.389","42.432","42.310","42.072","42.313"
"2024-01-30T14:36:03-05:00","42.704","42.491","42.528","42.405","42.175","42.416"
"2024-01-30T14:37:03-05:00","42.793","42.577","42.624","42.505","42.276","42.511"
"2024-01-30T14:38:03-05:00","42.903","42.683","42.727","42.608","42.378","42.615"
"2024-01-30T14:39:03-05:00","43.003","42.777","42.822","42.701","42.480","42.711"
"2024-01-30T14:40:03-05:00","43.088","42.868","42.919","42.796","42.570","42.809"
"2024-01-30T14:41:03-05:00","43.190","42.957","43.026","42.897","42.677","42.909"
"2024-01-30T14:42:03-05:00","","","","","",""
"2024-01-30T14:43:03-05:00","","","","","",""
"2024-01-30T14:44:03-05:00","","","","","",""
"2024-01-30T14:45:03-05:00","","","","","",""
"2024-01-30T14:46:03-05:00","","","","","",""
"2024-01-30T14:47:03-05:00","","","","","",""
"2024-01-30T14:48:03-05:00","","","","","",""
