"","input 0 Last (C)","input 1 Last (C)","input 2 Last (C)","input 3 Last (C)","input 4 Last (C)","input 5 Last (C)"
"2024-01-24T13:44:05-05:00","40.769","40.703","40.471","40.278","40.195","40.580"
"2024-01-24T13:45:05-05:00","40.875","40.772","40.565","40.355","40.289","40.662"
"2024-01-24T13:46:05-05:00","40.967","40.864","40.659","40.440","40.384","40.744"
"2024-01-24T13:47:05-05:00","41.060","40.955","40.760","40.545","40.476","40.852"
"2024-01-24T13:48:05-05:00","41.174","41.057","40.851","40.611","40.574","40.947"
"2024-01-24T13:49:05-05:00","41.254","41.174","40.949","40.726","40.684","41.052"
"2024-01-24T13:50:05-05:00","41.363","41.283","41.053","40.838","40.798","41.147"
"2024-01-24T13:51:05-05:00","41.437","41.392","41.152","40.949","40.882","41.269"
"2024-01-24T13:52:05-05:00","41.553","41.470","41.264","41.057","40.994","41.375"
"2024-01-24T13:53:05-05:00","41.650","41.566","41.363","41.140","41.087","41.464"
"2024-01-24T13:54:05-05:00","41.732","41.650","41.460","41.231","41.188","41.556"
"2024-01-24T13:55:05-05:00","41.811","41.743","41.559","41.329","41.292","41.636"
"2024-01-24T13:56:05-05:00","41.913","41.856","41.645","41.423","41.394","41.744"
"2024-01-24T13:57:05-05:00","41.999","41.955","41.749","41.486","41.505","41.856"
"2024-01-24T13:58:05-05:00","42.111","42.038","41.839","41.614","41.605","41.944"
"2024-01-24T13:59:05-05:00","42.225","42.173","41.942","41.688","41.707","42.051"
"2024-01-24T14:00:05-05:00","42.318","42.249","42.031","41.812","41.810","42.162"
"2024-01-24T14:01:05-05:00","42.398","42.365","42.152","41.926","41.905","42.274"
"2024-01-24T14:02:05-05:00","42.490","42.471","42.257","42.031","42.011","42.358"
"2024-01-24T14:03:05-05:00","42.576","42.552","42.375","42.124","42.110","42.447"
"2024-01-24T14:04:05-05:00","42.672","42.665","42.459","42.210","42.212","42.571"
"2024-01-24T14:05:05-05:00","42.777","42.758","42.565","42.322","42.318","42.675"
"2024-01-24T14:06:05-05:00","","","","","",""
"2024-01-24T14:07:05-05:00","","","","","",""
"2024-01-24T14:08:05-05:00","","","","","",""
