Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
2,Trial4,27C,1/18/24 12:59,input_2_F2_Trial4_27C_20240118_125934.txt,0.94599921,14.283557,8.24661547,Flatline,414,582
2,Trial4,27C,1/18/24 13:09,input_2_F2_Trial4_27C_20240118_130934.txt,70.6946299,0.2836233,0.01083669,Discard,0,582.075
2,Trial4,27C,1/18/24 13:19,input_2_F2_Trial4_27C_20240118_131934.txt,70.3270224,0.2877894,0.01102003,Discard,0,582.075
2,Trial4,27C,1/18/24 13:29,input_2_F2_Trial4_27C_20240118_132934.txt,70.9115896,0.30507757,0.0134173,Discard,0,438.775
3,Trial4,27C,1/18/24 10:49,input_3_F2_Trial4_27C_20240118_104932.txt,75.4716981,0.07693922,0.00829657,Good,318,386
3,Trial4,27C,1/18/24 10:59,input_3_F2_Trial4_27C_20240118_105932.txt,81.7080208,0.09603096,0.01239754,Good,116,160
3,Trial4,27C,1/18/24 11:09,input_3_F2_Trial4_27C_20240118_110932.txt,82.8856485,0.12270108,0.01809129,Good,44,78
3,Trial4,27C,1/18/24 11:19,input_3_F2_Trial4_27C_20240118_111933.txt,90.5454545,0.07880331,0.00859815,Good,30,86
3,Trial4,27C,1/18/24 11:29,input_3_F2_Trial4_27C_20240118_112933.txt,100.126422,0.08604222,0.01051173,Good,302,342
3,Trial4,27C,1/18/24 11:39,input_3_F2_Trial4_27C_20240118_113933.txt,92.9632021,0.13556939,0.01735788,Good,262,302
3,Trial4,27C,1/18/24 11:49,input_3_F2_Trial4_27C_20240118_114933.txt,89.6174863,0.15762632,0.01730174,Good,204,260
3,Trial4,27C,1/18/24 11:59,input_3_F2_Trial4_27C_20240118_115933.txt,99.8932764,0.08782593,0.0138865,Good,186,210
3,Trial4,27C,1/18/24 12:09,input_3_F2_Trial4_27C_20240118_120933.txt,111.190306,0.12077972,0.01486696,Good,50,86
3,Trial4,27C,1/18/24 12:19,input_3_F2_Trial4_27C_20240118_121933.txt,99.5391705,0.22285736,0.03285853,Good,274,302
3,Trial4,27C,1/18/24 12:29,input_3_F2_Trial4_27C_20240118_122933.txt,72.3287671,0.36408353,0.06243981,Good,364,394
3,Trial4,27C,1/18/24 12:39,input_3_F2_Trial4_27C_20240118_123933.txt,10.9940449,1.05633341,0.31849651,Good,164,228
3,Trial4,27C,1/18/24 12:49,input_3_F2_Trial4_27C_20240118_124933.txt,10.0383409,3.81653785,1.05851715,Good,52,130
3,Trial4,27C,1/18/24 12:59,input_3_F2_Trial4_27C_20240118_125934.txt,66.3954434,0.27192721,0.04596409,Flatline,544,576
3,Trial4,27C,1/18/24 13:09,input_3_F2_Trial4_27C_20240118_130934.txt,67.0910029,0.29150515,0.01142499,Discard,0,582.075
3,Trial4,27C,1/18/24 13:19,input_3_F2_Trial4_27C_20240118_131934.txt,66.4288477,0.30473247,0.01199883,Discard,0,582.075
3,Trial4,27C,1/18/24 13:29,input_3_F2_Trial4_27C_20240118_132934.txt,66.1255288,0.28711539,0.0130642,Discard,0,438.775
4,Trial4,27C,1/18/24 10:49,input_4_F2_Trial4_27C_20240118_104932.txt,64.8064806,0.09726504,0.01746932,Good,262,292
4,Trial4,27C,1/18/24 10:59,input_4_F2_Trial4_27C_20240118_105932.txt,70.5467372,0.14056101,0.01968248,Good,258,302
4,Trial4,27C,1/18/24 11:09,input_4_F2_Trial4_27C_20240118_110932.txt,70.5505077,0.20025972,0.02676083,Good,98,146
4,Trial4,27C,1/18/24 11:19,input_4_F2_Trial4_27C_20240118_111933.txt,72.2580645,0.22316567,0.03403245,Good,322,358
4,Trial4,27C,1/18/24 11:29,input_4_F2_Trial4_27C_20240118_112933.txt,77.8904665,0.1262866,0.01804094,Good,266,304
4,Trial4,27C,1/18/24 11:39,input_4_F2_Trial4_27C_20240118_113933.txt,63.8637573,0.31643301,0.04430948,Good,224,272
4,Trial4,27C,1/18/24 11:49,input_4_F2_Trial4_27C_20240118_114933.txt,74.5684695,0.18461293,0.0248932,Good,178,224
4,Trial4,27C,1/18/24 11:59,input_4_F2_Trial4_27C_20240118_115933.txt,67.7583286,0.21213745,0.02970518,Good,178,224
4,Trial4,27C,1/18/24 12:09,input_4_F2_Trial4_27C_20240118_120933.txt,63.1578947,0.26319353,0.03722119,Good,374,422
4,Trial4,27C,1/18/24 12:19,input_4_F2_Trial4_27C_20240118_121933.txt,55.9322034,0.2865603,0.04271789,Good,86,134
4,Trial4,27C,1/18/24 12:29,input_4_F2_Trial4_27C_20240118_122933.txt,43.197459,0.33884782,0.05727574,Good,30,78
4,Trial4,27C,1/18/24 12:39,input_4_F2_Trial4_27C_20240118_123933.txt,36.2989324,0.38949911,0.09180582,Good,126,156
4,Trial4,27C,1/18/24 12:49,input_4_F2_Trial4_27C_20240118_124933.txt,28.708134,0.58621059,0.14655265,Good,252,288
4,Trial4,27C,1/18/24 12:59,input_4_F2_Trial4_27C_20240118_125934.txt,8.40496657,5.11881778,1.47767541,Good,104,198
4,Trial4,27C,1/18/24 13:09,input_4_F2_Trial4_27C_20240118_130934.txt,33.7582418,0.66980857,0.11659871,Flatline,196,254
4,Trial4,27C,1/18/24 13:19,input_4_F2_Trial4_27C_20240118_131934.txt,38.5071141,0.48704073,0.02525189,Discard,0,582.075
4,Trial4,27C,1/18/24 13:29,input_4_F2_Trial4_27C_20240118_132934.txt,37.8831363,0.53449185,0.03217263,Discard,0,438.775
5,Trial4,27C,1/18/24 10:49,input_5_F2_Trial4_27C_20240118_104932.txt,50.3582395,0.1371142,0.02115718,Good,350,400
5,Trial4,27C,1/18/24 10:59,input_5_F2_Trial4_27C_20240118_105932.txt,53.0638029,0.131043,0.0218405,Good,286,326
5,Trial4,27C,1/18/24 11:09,input_5_F2_Trial4_27C_20240118_110932.txt,64.993395,0.0718919,0.01109316,Good,232,272
5,Trial4,27C,1/18/24 11:19,input_5_F2_Trial4_27C_20240118_111933.txt,51.2953368,0.0678226,0.01163148,Good,232,272
5,Trial4,27C,1/18/24 11:29,input_5_F2_Trial4_27C_20240118_112933.txt,50.8928571,0.06563781,0.01051046,Good,162,208
5,Trial4,27C,1/18/24 11:39,input_5_F2_Trial4_27C_20240118_113933.txt,50.9605662,0.07009704,0.00876213,Good,48,124
5,Trial4,27C,1/18/24 11:49,input_5_F2_Trial4_27C_20240118_114933.txt,55.9280458,0.07138313,0.00937306,Good,112,174
5,Trial4,27C,1/18/24 11:59,input_5_F2_Trial4_27C_20240118_115933.txt,59.6912521,0.05415998,0.00705103,Good,226,286
5,Trial4,27C,1/18/24 12:09,input_5_F2_Trial4_27C_20240118_120933.txt,69.4167852,0.04119542,0.00523182,Good,298,352
5,Trial4,27C,1/18/24 12:19,input_5_F2_Trial4_27C_20240118_121933.txt,77.5694893,0.06969504,0.00975926,Good,44,84
5,Trial4,27C,1/18/24 12:29,input_5_F2_Trial4_27C_20240118_122933.txt,21.7391304,0.97519904,0.21280588,Good,92,154
5,Trial4,27C,1/18/24 12:39,input_5_F2_Trial4_27C_20240118_123933.txt,19.047619,1.08294865,0.24215468,Good,92,154
5,Trial4,27C,1/18/24 12:49,input_5_F2_Trial4_27C_20240118_124933.txt,21.4094558,0.86654246,0.26127238,Good,498,532
5,Trial4,27C,1/18/24 12:59,input_5_F2_Trial4_27C_20240118_125934.txt,4.44797458,6.31657636,2.23324699,Good,206,312
5,Trial4,27C,1/18/24 13:09,input_5_F2_Trial4_27C_20240118_130934.txt,22.9342327,0.69197076,0.16309907,Flatline,498,546
5,Trial4,27C,1/18/24 13:19,input_5_F2_Trial4_27C_20240118_131934.txt,22.551312,0.96886573,0.06561987,Discard,0,582.075
5,Trial4,27C,1/18/24 13:29,input_5_F2_Trial4_27C_20240118_132934.txt,22.3486808,1.00838969,0.07898318,Discard,0,438.775
