"Input","Trial","Treatment","time","heart_rate","sd","std_err","confidence","start","end"
"4","Trial16","27C",2024-01-30 13:01:27,45.793581960104,0.1524335712942,0.0227234551644595,"Good",438,498
"4","Trial16","27C",2024-01-30 13:11:27,54.0938362465502,0.108816296548625,0.0153889482386278,"Good",354,410
"4","Trial16","27C",2024-01-30 13:21:27,57.6609247506799,0.087599725463645,0.0119208127218789,"Good",354,410
"4","Trial16","27C",2024-01-30 13:31:27,73.1107205623902,0.210317287957686,0.0288893012820266,"Good",100,144
"4","Trial16","27C",2024-01-30 13:41:27,76.4731558271497,0.155156178988249,0.0180365394438974,"Good",448,506
"4","Trial16","27C",2024-01-30 13:51:27,71.9723183391003,0.329645296460488,0.0370879934644868,"Good",182,248
"4","Trial16","27C",2024-01-30 14:01:28,24.2599277978339,0.880680728171986,0.163538305643909,"Good",290,364
"4","Trial16","27C",2024-01-30 14:11:28,8.00667222685571,4.58445630182395,2.05023118615113,"Good",154,194
"4","Trial16","27C",2024-01-30 14:21:28,0,0,0,"Zero",6,34
"4","Trial16","27C",2024-01-30 14:31:28,99.9354755452316,0.205261025652088,0.00659393415563591,"Discard",0,582.075
"4","Trial16","27C",2024-01-30 14:41:28,107.142857142857,0.217785168794469,0.0241983520882744,"Discard",0,45.775
"5","Trial16","27C",2024-01-30 12:01:26,46.260601387818,0.111177410775153,0.0218036841158934,"Good",224,258
"5","Trial16","27C",2024-01-30 12:11:26,46.6019417475728,0.152717726808752,0.0213847591328326,"Good",146,212
"5","Trial16","27C",2024-01-30 12:21:27,50.2130956993413,0.0670081010361608,0.00903537050050052,"Good",88,154
"5","Trial16","27C",2024-01-30 12:31:27,49.680090327437,0.0716654921209806,0.00957670421325917,"Good",218,286
"5","Trial16","27C",2024-01-30 12:41:27,53.1531531531532,0.0659502096873285,0.00851413545993035,"Good",218,286
"5","Trial16","27C",2024-01-30 12:51:27,65.0406504065041,0.0833134034138868,0.00988748190533061,"Good",322,388
"5","Trial16","27C",2024-01-30 13:01:27,62.5924484235111,0.257852151039247,0.0312691663096333,"Good",250,316
"5","Trial16","27C",2024-01-30 13:11:27,69.7247706422018,0.285226902596712,0.0325046222417183,"Good",250,316
"5","Trial16","27C",2024-01-30 13:21:27,73.0371272063299,0.314123740729343,0.0439861218063677,"Good",214,256
"5","Trial16","27C",2024-01-30 13:31:27,67.8733031674208,0.368247365841196,0.0515649452383204,"Good",406,452
"5","Trial16","27C",2024-01-30 13:41:27,82.2710230316015,0.263732168113819,0.0327119494746341,"Good",188,236
"5","Trial16","27C",2024-01-30 13:51:27,88.4718498659518,0.113044417836711,0.0151061957511533,"Good",174,212
"5","Trial16","27C",2024-01-30 14:01:28,1.65860400829302,14.2502631554649,7.12513157773245,"Good",318,454
"5","Trial16","27C",2024-01-30 14:11:28,0,0,0,"Zero",290,360
"5","Trial16","27C",2024-01-30 14:21:28,86.7992766726943,0.21624011041788,0.0215166951880905,"Discard",290,360
"5","Trial16","27C",2024-01-30 14:31:28,85.1722802942315,0.241029609190696,0.00838649269320877,"Discard",0,582.075
"5","Trial16","27C",2024-01-30 14:41:28,69.2179700499168,0.394251622705644,0.054154625232533,"Discard",0,45.775
