Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
1,Trial12,27C,1/26/24 10:44,input_1_F2_Trial12_27C_20240126_104411.txt,61.5145631,0.03934376,0.00480661,Good,122,188
1,Trial12,27C,1/26/24 10:54,input_1_F2_Trial12_27C_20240126_105411.txt,62.9136227,0.045147,0.00573367,Good,106,166
1,Trial12,27C,1/26/24 11:04,input_1_F2_Trial12_27C_20240126_110411.txt,64.2387012,0.09197291,0.01168057,Good,374,432
1,Trial12,27C,1/26/24 11:14,input_1_F2_Trial12_27C_20240126_111411.txt,67.3196794,0.09746368,0.01218296,Good,110,168
1,Trial12,27C,1/26/24 11:24,input_1_F2_Trial12_27C_20240126_112412.txt,73.5820133,0.08525779,0.01091614,Good,338,388
1,Trial12,27C,1/26/24 11:34,input_1_F2_Trial12_27C_20240126_113412.txt,67.4247492,0.12616041,0.01923928,Good,92,130
1,Trial12,27C,1/26/24 11:44,input_1_F2_Trial12_27C_20240126_114412.txt,42.9184549,0.24054192,0.04717415,Good,92,130
1,Trial12,27C,1/26/24 11:54,input_1_F2_Trial12_27C_20240126_115412.txt,35.218325,0.51431268,0.07936017,Good,360,434
1,Trial12,27C,1/26/24 12:04,input_1_F2_Trial12_27C_20240126_120412.txt,6.28930818,17.6041952,7.18688258,Good,120,230
1,Trial12,27C,1/26/24 12:14,input_1_F2_Trial12_27C_20240126_121412.txt,44.3357783,0.44171275,0.05317597,Flatline,362,456
1,Trial12,27C,1/26/24 12:24,input_1_F2_Trial12_27C_20240126_122412.txt,44.214876,0.40983652,0.01978709,Discard,0,582.075
1,Trial12,27C,1/26/24 12:34,input_1_F2_Trial12_27C_20240126_123412.txt,42.006656,0.48496206,0.04055457,Discard,0,205.775
2,Trial12,27C,1/26/24 9:54,input_2_F2_Trial12_27C_20240126_095411.txt,54.7717842,0.21039028,0.04386941,Good,276,302
2,Trial12,27C,1/26/24 10:04,input_2_F2_Trial12_27C_20240126_100411.txt,48.9795918,0.16708281,0.02953635,Good,324,364
2,Trial12,27C,1/26/24 10:14,input_2_F2_Trial12_27C_20240126_101411.txt,44.7457627,0.23433901,0.04018881,Good,214,262
2,Trial12,27C,1/26/24 10:24,input_2_F2_Trial12_27C_20240126_102411.txt,69.8181818,0.34930116,0.04990017,Good,310,352
2,Trial12,27C,1/26/24 10:34,input_2_F2_Trial12_27C_20240126_103411.txt,47.7556687,0.20405802,0.0307629,Good,360,416
2,Trial12,27C,1/26/24 10:44,input_2_F2_Trial12_27C_20240126_104411.txt,49.5867769,0.19845998,0.02926133,Good,360,416
2,Trial12,27C,1/26/24 10:54,input_2_F2_Trial12_27C_20240126_105411.txt,47.10178,0.12451734,0.0187717,Good,206,262
2,Trial12,27C,1/26/24 11:04,input_2_F2_Trial12_27C_20240126_110411.txt,48,0.22367179,0.03334302,Good,134,190
2,Trial12,27C,1/26/24 11:14,input_2_F2_Trial12_27C_20240126_111411.txt,64.3343935,0.06369618,0.00822314,Good,328,384
2,Trial12,27C,1/26/24 11:24,input_2_F2_Trial12_27C_20240126_112412.txt,73.5590119,0.09291531,0.01126764,Good,426,482
2,Trial12,27C,1/26/24 11:34,input_2_F2_Trial12_27C_20240126_113412.txt,61.2579763,0.30778192,0.04076671,Good,400,456
2,Trial12,27C,1/26/24 11:44,input_2_F2_Trial12_27C_20240126_114412.txt,51.4129444,0.37033718,0.05345357,Good,396,452
2,Trial12,27C,1/26/24 11:54,input_2_F2_Trial12_27C_20240126_115412.txt,35.7864358,0.6919759,0.12232521,Good,236,290
2,Trial12,27C,1/26/24 12:04,input_2_F2_Trial12_27C_20240126_120412.txt,4.33212996,7.47821837,3.34436093,Good,104,170
2,Trial12,27C,1/26/24 12:14,input_2_F2_Trial12_27C_20240126_121412.txt,78.183613,0.25320901,0.0309344,Flatline,338,390
2,Trial12,27C,1/26/24 12:24,input_2_F2_Trial12_27C_20240126_122412.txt,76.9257281,0.25233859,0.00924497,Discard,0,582.075
2,Trial12,27C,1/26/24 12:34,input_2_F2_Trial12_27C_20240126_123412.txt,78.5347985,0.26969276,0.01644346,Discard,0,205.775
3,Trial12,27C,1/26/24 9:54,input_3_F2_Trial12_27C_20240126_095411.txt,65.6959814,0.19821562,0.02860996,Good,348,392
3,Trial12,27C,1/26/24 10:04,input_3_F2_Trial12_27C_20240126_100411.txt,69.393512,0.32161582,0.0496264,Good,228,264
3,Trial12,27C,1/26/24 10:14,input_3_F2_Trial12_27C_20240126_101411.txt,83.6415363,0.04395905,0.00621675,Good,228,264
3,Trial12,27C,1/26/24 10:24,input_3_F2_Trial12_27C_20240126_102411.txt,82.3327616,0.13283762,0.02074575,Good,138,168
3,Trial12,27C,1/26/24 10:34,input_3_F2_Trial12_27C_20240126_103411.txt,77.6470588,0.1010262,0.01234232,Good,280,332
3,Trial12,27C,1/26/24 10:44,input_3_F2_Trial12_27C_20240126_104411.txt,60.9077599,0.13524303,0.01857706,Good,280,332
3,Trial12,27C,1/26/24 10:54,input_3_F2_Trial12_27C_20240126_105411.txt,65.3378707,0.17967718,0.02379882,Good,280,332
3,Trial12,27C,1/26/24 11:04,input_3_F2_Trial12_27C_20240126_110411.txt,60.4177825,0.15177412,0.02190671,Good,220,268
3,Trial12,27C,1/26/24 11:14,input_3_F2_Trial12_27C_20240126_111411.txt,52.6717557,0.47903941,0.09778351,Good,398,426
3,Trial12,27C,1/26/24 11:24,input_3_F2_Trial12_27C_20240126_112412.txt,49.3150685,0.27361997,0.04172665,Good,194,246
3,Trial12,27C,1/26/24 11:34,input_3_F2_Trial12_27C_20240126_113412.txt,29.208925,0.47397869,0.09479574,Good,510,562
3,Trial12,27C,1/26/24 11:44,input_3_F2_Trial12_27C_20240126_114412.txt,42.2163588,0.29225473,0.06377521,Good,300,332
3,Trial12,27C,1/26/24 11:54,input_3_F2_Trial12_27C_20240126_115412.txt,26.4705882,0.31268328,0.0666643,Good,160,212
3,Trial12,27C,1/26/24 12:04,input_3_F2_Trial12_27C_20240126_120412.txt,5.44526376,4.24800811,1.89976698,Good,94,144
3,Trial12,27C,1/26/24 12:14,input_3_F2_Trial12_27C_20240126_121412.txt,77.6360809,0.26708751,0.01509668,Flatline,130,372
3,Trial12,27C,1/26/24 12:24,input_3_F2_Trial12_27C_20240126_122412.txt,46.9574211,0.42236146,0.01980061,Discard,0,582.075
3,Trial12,27C,1/26/24 12:34,input_3_F2_Trial12_27C_20240126_123412.txt,48.3716357,0.35513757,0.02764742,Discard,0,205.775
4,Trial12,27C,1/26/24 9:54,input_4_F2_Trial12_27C_20240126_095411.txt,80.6916427,0.14387782,0.01707516,Good,256,310
4,Trial12,27C,1/26/24 10:04,input_4_F2_Trial12_27C_20240126_100411.txt,81.5864023,0.0651042,0.00761987,Good,302,356
4,Trial12,27C,1/26/24 10:14,input_4_F2_Trial12_27C_20240126_101411.txt,80.9116809,0.06734024,0.00793612,Good,128,182
4,Trial12,27C,1/26/24 10:24,input_4_F2_Trial12_27C_20240126_102411.txt,85.4332553,0.03700848,0.00421751,Good,216,270
4,Trial12,27C,1/26/24 10:34,input_4_F2_Trial12_27C_20240126_103411.txt,81.9345662,0.04267415,0.00499463,Good,216,270
4,Trial12,27C,1/26/24 10:44,input_4_F2_Trial12_27C_20240126_104411.txt,80.5807623,0.04538086,0.00524013,Good,126,182
4,Trial12,27C,1/26/24 10:54,input_4_F2_Trial12_27C_20240126_105411.txt,85.1683349,0.05060408,0.0056934,Good,68,124
4,Trial12,27C,1/26/24 11:04,input_4_F2_Trial12_27C_20240126_110411.txt,81.3375508,0.05744759,0.00658969,Good,314,370
4,Trial12,27C,1/26/24 11:14,input_4_F2_Trial12_27C_20240126_111411.txt,83.9838493,0.08311305,0.00935095,Good,358,414
4,Trial12,27C,1/26/24 11:24,input_4_F2_Trial12_27C_20240126_112412.txt,88.6052872,0.07858092,0.00867781,Good,88,144
4,Trial12,27C,1/26/24 11:34,input_4_F2_Trial12_27C_20240126_113412.txt,95.1936538,0.22126847,0.02385999,Good,376,430
4,Trial12,27C,1/26/24 11:44,input_4_F2_Trial12_27C_20240126_114412.txt,96.2264151,0.20828641,0.0224601,Good,204,258
4,Trial12,27C,1/26/24 11:54,input_4_F2_Trial12_27C_20240126_115412.txt,35.6729975,0.37970631,0.0871106,Good,146,178
4,Trial12,27C,1/26/24 12:04,input_4_F2_Trial12_27C_20240126_120412.txt,5.43191249,12.8614387,4.86116688,Good,148,234
4,Trial12,27C,1/26/24 12:14,input_4_F2_Trial12_27C_20240126_121412.txt,52.9411765,0.37658213,0.04600683,Flatline,496,572
4,Trial12,27C,1/26/24 12:24,input_4_F2_Trial12_27C_20240126_122412.txt,53.496594,0.35553018,0.0156211,Discard,0,582.075
4,Trial12,27C,1/26/24 12:34,input_4_F2_Trial12_27C_20240126_123412.txt,54.2654608,0.36383966,0.02667802,Discard,0,205.775
5,Trial12,27C,1/26/24 9:54,input_5_F2_Trial12_27C_20240126_095411.txt,79.6313364,0.28069765,0.04614641,Unsure,308,336
5,Trial12,27C,1/26/24 10:04,input_5_F2_Trial12_27C_20240126_100411.txt,70.7753479,0.39953169,0.04211434,Unsure,410,488
5,Trial12,27C,1/26/24 10:14,input_5_F2_Trial12_27C_20240126_101411.txt,85.1244045,0.23242133,0.02818523,Unsure,300,348
5,Trial12,27C,1/26/24 10:24,input_5_F2_Trial12_27C_20240126_102411.txt,85.2418861,0.24774429,0.03225356,Unsure,318,360
5,Trial12,27C,1/26/24 10:34,input_5_F2_Trial12_27C_20240126_103411.txt,86.3941428,0.16426874,0.021207,Unsure,424,466
5,Trial12,27C,1/26/24 10:44,input_5_F2_Trial12_27C_20240126_104411.txt,84.5977012,0.16719572,0.024388,Unsure,300,334
5,Trial12,27C,1/26/24 10:54,input_5_F2_Trial12_27C_20240126_105411.txt,65.6326531,0.51934589,0.06297994,Unsure,310,372
5,Trial12,27C,1/26/24 11:04,input_5_F2_Trial12_27C_20240126_110411.txt,56.4705882,0.5084066,0.0673401,Unsure,310,372
5,Trial12,27C,1/26/24 11:14,input_5_F2_Trial12_27C_20240126_111411.txt,66.8817835,0.41537703,0.04239424,Unsure,272,358
5,Trial12,27C,1/26/24 11:24,input_5_F2_Trial12_27C_20240126_112412.txt,75.3488372,0.30092953,0.02882382,Unsure,430,518
5,Trial12,27C,1/26/24 11:34,input_5_F2_Trial12_27C_20240126_113412.txt,67.061812,0.4436413,0.05419941,Unsure,304,364
5,Trial12,27C,1/26/24 11:44,input_5_F2_Trial12_27C_20240126_114412.txt,68.0221812,0.50583581,0.05245273,Unsure,208,290
5,Trial12,27C,1/26/24 11:54,input_5_F2_Trial12_27C_20240126_115412.txt,25.1508415,0.84696218,0.14525282,Unsure,208,290
5,Trial12,27C,1/26/24 12:04,input_5_F2_Trial12_27C_20240126_120412.txt,2.54057869,2.41315837,1.20657919,Good,226,322
5,Trial12,27C,1/26/24 12:14,input_5_F2_Trial12_27C_20240126_121412.txt,33.9791356,0.58826994,0.09419858,Flatline,440,510
5,Trial12,27C,1/26/24 12:24,input_5_F2_Trial12_27C_20240126_122412.txt,37.1347298,0.49586581,0.02613442,Discard,0,582.075
5,Trial12,27C,1/26/24 12:34,input_5_F2_Trial12_27C_20240126_123412.txt,38.6860423,0.50556451,0.043838,Discard,0,205.775
