"","Input 0 Last (C)","Input 1 Last (C)","Input 2 Last (C)","Input 3 Last (C)","Input 4 Last (C)","Input 5 Last (C)"
"2024-01-30T12:36:34-05:00","30.195","30.006","30.000","29.839","29.791","30.011"
"2024-01-30T12:37:34-05:00","30.291","30.096","30.094","29.929","29.882","30.106"
"2024-01-30T12:38:34-05:00","30.385","30.184","30.187","30.027","29.971","30.196"
"2024-01-30T12:39:34-05:00","30.494","30.274","30.280","30.106","30.065","30.296"
"2024-01-30T12:40:34-05:00","30.608","30.369","30.377","30.235","30.163","30.399"
"2024-01-30T12:41:34-05:00","30.703","30.468","30.472","30.304","30.261","30.501"
"2024-01-30T12:42:34-05:00","30.802","30.565","30.569","30.403","30.363","30.604"
"2024-01-30T12:43:34-05:00","30.903","30.659","30.672","30.514","30.462","30.712"
"2024-01-30T12:44:34-05:00","30.998","30.761","30.767","30.594","30.557","30.810"
"2024-01-30T12:45:34-05:00","31.092","30.866","30.867","30.704","30.661","30.905"
"2024-01-30T12:46:34-05:00","31.195","30.964","30.971","30.796","30.760","31.009"
"2024-01-30T12:47:34-05:00","31.306","31.056","31.075","30.907","30.863","31.114"
"2024-01-30T12:48:34-05:00","31.388","31.147","31.169","30.989","30.955","31.206"
"2024-01-30T12:49:34-05:00","31.493","31.255","31.266","31.094","31.060","31.307"
"2024-01-30T12:50:34-05:00","31.589","31.353","31.356","31.183","31.149","31.401"
"2024-01-30T12:51:34-05:00","31.695","31.444","31.455","31.287","31.240","31.494"
"2024-01-30T12:52:34-05:00","31.810","31.543","31.555","31.382","31.342","31.594"
"2024-01-30T12:53:34-05:00","31.912","31.650","31.660","31.499","31.451","31.695"
"2024-01-30T12:54:34-05:00","31.999","31.737","31.751","31.593","31.539","31.792"
"2024-01-30T12:55:34-05:00","32.098","31.835","31.852","31.726","31.641","31.894"
"2024-01-30T12:56:34-05:00","32.197","31.942","31.953","31.787","31.741","31.994"
"2024-01-30T12:57:34-05:00","32.290","32.057","32.046","31.872","31.834","32.085"
"2024-01-30T12:58:34-05:00","32.372","32.166","32.138","31.970","31.920","32.170"
"2024-01-30T12:59:34-05:00","32.479","32.274","32.251","32.078","32.032","32.278"
"2024-01-30T13:00:34-05:00","32.583","32.368","32.354","32.169","32.143","32.385"
"2024-01-30T13:01:34-05:00","32.675","32.456","32.458","32.283","32.242","32.489"
"2024-01-30T13:02:34-05:00","32.776","32.558","32.560","32.396","32.349","32.591"
"2024-01-30T13:03:34-05:00","32.874","32.662","32.658","32.509","32.451","32.696"
"2024-01-30T13:04:34-05:00","32.968","32.761","32.749","32.592","32.544","32.802"
"2024-01-30T13:05:34-05:00","33.063","32.861","32.844","32.648","32.636","32.900"
"2024-01-30T13:06:34-05:00","33.173","32.979","32.947","32.771","32.738","33.005"
"2024-01-30T13:07:34-05:00","33.274","33.092","33.047","32.875","32.840","33.112"
"2024-01-30T13:08:34-05:00","33.366","33.191","33.150","32.964","32.932","33.201"
"2024-01-30T13:09:34-05:00","33.467","33.289","33.249","33.090","33.035","33.282"
"2024-01-30T13:10:34-05:00","33.558","33.378","33.335","33.157","33.120","33.375"
"2024-01-30T13:11:34-05:00","33.659","33.487","33.441","33.270","33.217","33.482"
"2024-01-30T13:12:34-05:00","33.763","33.590","33.544","33.365","33.330","33.589"
"2024-01-30T13:13:34-05:00","33.855","33.677","33.637","33.491","33.428","33.685"
"2024-01-30T13:14:34-05:00","33.968","33.795","33.735","33.570","33.533","33.797"
"2024-01-30T13:15:34-05:00","34.060","33.903","33.833","33.654","33.631","33.894"
"2024-01-30T13:16:34-05:00","34.159","33.999","33.940","33.792","33.734","33.989"
"2024-01-30T13:17:34-05:00","34.257","34.099","34.029","33.895","33.828","34.087"
"2024-01-30T13:18:34-05:00","34.361","34.210","34.133","33.972","33.933","34.189"
"2024-01-30T13:19:34-05:00","34.459","34.304","34.236","34.082","34.023","34.281"
"2024-01-30T13:20:34-05:00","34.553","34.387","34.326","34.164","34.113","34.379"
"2024-01-30T13:21:34-05:00","34.657","34.492","34.426","34.250","34.214","34.486"
"2024-01-30T13:22:34-05:00","34.766","34.591","34.534","34.380","34.323","34.593"
"2024-01-30T13:23:34-05:00","34.869","34.691","34.633","34.471","34.427","34.695"
"2024-01-30T13:24:34-05:00","34.961","34.798","34.725","34.553","34.520","34.786"
"2024-01-30T13:25:34-05:00","35.057","34.878","34.822","34.665","34.619","34.888"
"2024-01-30T13:26:34-05:00","35.150","34.990","34.921","34.761","34.717","34.987"
"2024-01-30T13:27:34-05:00","35.249","35.090","35.019","34.857","34.819","35.083"
"2024-01-30T13:28:34-05:00","35.340","35.189","35.113","34.990","34.916","35.177"
"2024-01-30T13:29:34-05:00","35.432","35.274","35.207","35.101","35.006","35.268"
"2024-01-30T13:30:34-05:00","35.525","35.358","35.303","35.156","35.101","35.364"
"2024-01-30T13:31:34-05:00","35.625","35.452","35.405","35.266","35.205","35.460"
"2024-01-30T13:32:34-05:00","35.719","35.546","35.505","35.347","35.308","35.553"
"2024-01-30T13:33:34-05:00","35.830","35.657","35.617","35.482","35.421","35.661"
"2024-01-30T13:34:34-05:00","35.939","35.746","35.717","35.560","35.526","35.766"
"2024-01-30T13:35:34-05:00","36.041","35.837","35.811","35.655","35.621","35.862"
"2024-01-30T13:36:34-05:00","36.151","35.936","35.913","35.748","35.710","35.976"
"2024-01-30T13:37:34-05:00","36.257","36.042","36.011","35.890","35.799","36.087"
"2024-01-30T13:38:34-05:00","36.361","36.140","36.109","35.944","35.896","36.193"
"2024-01-30T13:39:34-05:00","36.451","36.234","36.205","36.051","35.988","36.296"
"2024-01-30T13:40:34-05:00","36.542","36.330","36.301","36.154","36.076","36.391"
"2024-01-30T13:41:34-05:00","36.624","36.420","36.391","36.250","36.167","36.479"
"2024-01-30T13:42:34-05:00","36.710","36.513","36.482","36.354","36.262","36.576"
"2024-01-30T13:43:34-05:00","36.801","36.603","36.579","36.394","36.360","36.665"
"2024-01-30T13:44:34-05:00","36.898","36.690","36.676","36.524","36.465","36.765"
"2024-01-30T13:45:34-05:00","37.002","36.799","36.781","36.618","36.563","36.867"
"2024-01-30T13:46:34-05:00","37.108","36.906","36.885","36.728","36.666","36.970"
"2024-01-30T13:47:34-05:00","37.203","37.009","36.985","36.837","36.769","37.067"
"2024-01-30T13:48:34-05:00","37.301","37.116","37.096","36.927","36.874","37.173"
"2024-01-30T13:49:34-05:00","37.401","37.207","37.198","37.037","36.973","37.270"
"2024-01-30T13:50:34-05:00","37.507","37.289","37.296","37.102","37.073","37.374"
"2024-01-30T13:51:34-05:00","37.602","37.384","37.391","37.214","37.170","37.469"
"2024-01-30T13:52:34-05:00","37.711","37.488","37.494","37.325","37.266","37.569"
"2024-01-30T13:53:34-05:00","37.801","37.582","37.593","37.412","37.362","37.666"
"2024-01-30T13:54:34-05:00","37.913","37.688","37.699","37.527","37.460","37.774"
"2024-01-30T13:55:34-05:00","38.014","37.774","37.800","37.613","37.564","37.883"
"2024-01-30T13:56:34-05:00","38.117","37.872","37.899","37.774","37.664","37.981"
"2024-01-30T13:57:34-05:00","38.220","37.975","38.001","37.840","37.762","38.086"
"2024-01-30T13:58:34-05:00","38.310","38.071","38.096","37.911","37.856","38.187"
"2024-01-30T13:59:34-05:00","38.415","38.163","38.201","38.018","37.955","38.289"
"2024-01-30T14:00:34-05:00","38.512","38.259","38.304","38.130","38.057","38.384"
"2024-01-30T14:01:34-05:00","38.608","38.352","38.396","38.220","38.153","38.477"
"2024-01-30T14:02:34-05:00","38.706","38.452","38.496","38.350","38.245","38.578"
"2024-01-30T14:03:34-05:00","38.801","38.544","38.593","38.450","38.339","38.682"
"2024-01-30T14:04:34-05:00","38.908","38.631","38.694","38.518","38.445","38.786"
"2024-01-30T14:05:34-05:00","39.002","38.717","38.789","38.623","38.547","38.877"
"2024-01-30T14:06:34-05:00","39.095","38.808","38.890","38.706","38.636","38.987"
"2024-01-30T14:07:34-05:00","39.195","38.895","38.990","38.804","38.738","39.090"
"2024-01-30T14:08:34-05:00","39.291","38.985","39.086","38.887","38.839","39.178"
"2024-01-30T14:09:34-05:00","39.377","39.073","39.182","39.004","38.933","39.272"
"2024-01-30T14:10:34-05:00","39.487","39.167","39.284","39.112","39.036","39.369"
"2024-01-30T14:11:34-05:00","39.591","39.265","39.385","39.205","39.139","39.469"
"2024-01-30T14:12:34-05:00","39.685","39.359","39.481","39.324","39.241","39.563"
"2024-01-30T14:13:34-05:00","39.776","39.456","39.573","39.414","39.333","39.663"
"2024-01-30T14:14:34-05:00","39.879","39.550","39.676","39.496","39.438","39.767"
"2024-01-30T14:15:34-05:00","39.977","39.643","39.773","39.589","39.539","39.865"
"2024-01-30T14:16:34-05:00","40.070","39.749","39.875","39.685","39.636","39.967"
"2024-01-30T14:17:34-05:00","40.172","39.853","39.981","39.797","39.745","40.067"
"2024-01-30T14:18:34-05:00","40.269","39.951","40.081","39.896","39.849","40.167"
"2024-01-30T14:19:34-05:00","40.373","40.052","40.180","40.018","39.938","40.264"
"2024-01-30T14:20:34-05:00","40.478","40.156","40.281","40.118","40.045","40.368"
"2024-01-30T14:21:34-05:00","40.577","40.254","40.380","40.227","40.145","40.464"
"2024-01-30T14:22:34-05:00","40.673","40.358","40.484","40.324","40.234","40.560"
"2024-01-30T14:23:34-05:00","40.777","40.466","40.597","40.459","40.344","40.675"
"2024-01-30T14:24:34-05:00","40.865","40.564","40.693","40.575","40.435","40.763"
"2024-01-30T14:25:34-05:00","40.972","40.669","40.795","40.593","40.539","40.862"
"2024-01-30T14:26:34-05:00","41.068","40.769","40.897","40.722","40.641","40.963"
"2024-01-30T14:27:34-05:00","41.156","40.872","40.996","40.817","40.738","41.060"
"2024-01-30T14:28:34-05:00","41.249","40.967","41.096","40.959","40.848","41.162"
"2024-01-30T14:29:34-05:00","41.345","41.067","41.193","41.029","40.945","41.258"
"2024-01-30T14:30:34-05:00","41.439","41.172","41.283","41.152","41.040","41.365"
"2024-01-30T14:31:34-05:00","41.533","41.279","41.384","41.249","41.138","41.460"
"2024-01-30T14:32:34-05:00","41.621","41.383","41.483","41.335","41.246","41.552"
"2024-01-30T14:33:34-05:00","41.729","41.490","41.582","41.411","41.352","41.654"
"2024-01-30T14:34:34-05:00","41.822","41.586","41.669","41.513","41.452","41.752"
"2024-01-30T14:35:34-05:00","41.925","41.692","41.771","41.593","41.547","41.856"
"2024-01-30T14:36:34-05:00","42.007","41.767","41.855","41.690","41.636","41.941"
"2024-01-30T14:37:34-05:00","42.101","41.854","41.954","41.793","41.736","42.039"
"2024-01-30T14:38:34-05:00","42.188","41.932","42.051","41.910","41.835","42.139"
"2024-01-30T14:39:34-05:00","42.310","42.037","42.163","41.980","41.949","42.262"
"2024-01-30T14:40:34-05:00","42.405","42.130","42.258","42.099","42.036","42.352"
"2024-01-30T14:41:34-05:00","42.504","42.228","42.356","42.161","42.125","42.447"
"2024-01-30T14:42:34-05:00","42.600","42.320","42.454","42.345","42.224","42.541"
"2024-01-30T14:43:34-05:00","42.703","42.417","42.558","42.434","42.318","42.643"
"2024-01-30T14:44:34-05:00","42.794","42.508","42.650","42.494","42.422","42.735"
"2024-01-30T14:45:34-05:00","42.901","42.612","42.759","42.581","42.533","42.838"
"2024-01-30T14:46:34-05:00","42.995","42.712","42.857","42.675","42.627","42.945"
"2024-01-30T14:47:34-05:00","43.088","42.813","42.955","42.794","42.719","43.041"
"2024-01-30T14:48:34-05:00","43.193","42.912","43.053","42.885","42.819","43.136"
"2024-01-30T14:49:34-05:00","43.296","43.005","43.144","42.951","42.905","43.232"
"2024-01-30T14:50:34-05:00","43.401","43.117","43.257","43.067","43.028","43.334"
"2024-01-30T14:51:34-05:00","43.478","43.207","43.346","43.200","43.133","43.422"
"2024-01-30T14:52:34-05:00","43.592","43.301","43.453","43.310","43.247","43.530"
"2024-01-30T14:53:34-05:00","43.686","43.402","43.554","43.384","43.339","43.636"
"2024-01-30T14:54:34-05:00","","","","","",""
"2024-01-30T14:55:34-05:00","","","","","",""
"2024-01-30T14:56:34-05:00","","","","","",""
"2024-01-30T14:57:34-05:00","","","","","",""
"2024-01-30T14:58:34-05:00","","","","","",""
