"","Input 0 Last (C)","Input 1 Last (C)","Input 2 Last (C)","Input 3 Last (C)","Input 4 Last (C)","Input 5 Last (C)"
"2024-01-24T11:25:16-05:00","29.601","29.696","29.677","29.413","29.267","29.550"
"2024-01-24T11:26:16-05:00","29.737","29.795","29.772","29.515","29.380","29.667"
"2024-01-24T11:27:16-05:00","29.836","29.889","29.857","29.599","29.457","29.754"
"2024-01-24T11:28:16-05:00","29.933","29.994","29.959","29.700","29.579","29.856"
"2024-01-24T11:29:16-05:00","30.055","30.082","30.054","29.796","29.676","29.950"
"2024-01-24T11:30:16-05:00","30.133","30.189","30.155","29.907","29.763","30.050"
"2024-01-24T11:31:16-05:00","30.190","30.289","30.258","30.012","29.874","30.171"
"2024-01-24T11:32:16-05:00","30.266","30.384","30.354","30.102","29.975","30.241"
"2024-01-24T11:33:16-05:00","30.378","30.482","30.451","30.217","30.081","30.337"
"2024-01-24T11:34:16-05:00","30.485","30.587","30.548","30.310","30.161","30.448"
"2024-01-24T11:35:16-05:00","30.569","30.680","30.647","30.395","30.245","30.552"
"2024-01-24T11:36:16-05:00","30.682","30.780","30.746","30.490","30.336","30.644"
"2024-01-24T11:37:16-05:00","30.771","30.885","30.845","30.594","30.466","30.746"
"2024-01-24T11:38:16-05:00","30.877","30.984","30.947","30.696","30.570","30.851"
"2024-01-24T11:39:16-05:00","30.984","31.084","31.047","30.801","30.666","30.967"
"2024-01-24T11:40:16-05:00","31.124","31.192","31.151","30.922","30.770","31.068"
"2024-01-24T11:41:16-05:00","31.184","31.287","31.252","31.018","30.869","31.166"
"2024-01-24T11:42:16-05:00","31.237","31.386","31.350","31.114","30.973","31.254"
"2024-01-24T11:43:16-05:00","31.330","31.481","31.449","31.216","31.062","31.359"
"2024-01-24T11:44:16-05:00","31.458","31.584","31.549","31.321","31.168","31.453"
"2024-01-24T11:45:16-05:00","31.606","31.682","31.646","31.412","31.257","31.553"
"2024-01-24T11:46:16-05:00","31.708","31.782","31.738","31.500","31.352","31.643"
"2024-01-24T11:47:16-05:00","31.801","31.890","31.846","31.621","31.461","31.749"
"2024-01-24T11:48:16-05:00","31.889","31.985","31.944","31.696","31.552","31.837"
"2024-01-24T11:49:16-05:00","31.982","32.092","32.047","31.821","31.661","31.943"
"2024-01-24T11:50:16-05:00","32.138","32.192","32.145","31.914","31.756","32.055"
"2024-01-24T11:51:16-05:00","32.252","32.296","32.242","32.012","31.856","32.155"
"2024-01-24T11:52:16-05:00","32.334","32.399","32.350","32.115","31.957","32.255"
"2024-01-24T11:53:16-05:00","32.455","32.504","32.466","32.223","32.059","32.364"
"2024-01-24T11:54:16-05:00","32.541","32.609","32.564","32.321","32.170","32.460"
"2024-01-24T11:55:16-05:00","32.624","32.700","32.660","32.422","32.246","32.555"
"2024-01-24T11:56:16-05:00","32.698","32.779","32.740","32.507","32.347","32.643"
"2024-01-24T11:57:16-05:00","32.771","32.870","32.829","32.599","32.436","32.741"
"2024-01-24T11:58:16-05:00","32.841","32.971","32.923","32.690","32.551","32.833"
"2024-01-24T11:59:16-05:00","32.967","33.069","33.032","32.799","32.632","32.942"
"2024-01-24T12:00:16-05:00","33.081","33.170","33.135","32.902","32.730","33.041"
"2024-01-24T12:01:16-05:00","33.214","33.268","33.243","33.004","32.845","33.144"
"2024-01-24T12:02:16-05:00","33.249","33.362","33.336","33.090","32.935","33.220"
"2024-01-24T12:03:16-05:00","33.318","33.479","33.439","33.208","33.030","33.332"
"2024-01-24T12:04:16-05:00","33.429","33.573","33.544","33.302","33.139","33.427"
"2024-01-24T12:05:16-05:00","33.485","33.654","33.625","33.385","33.194","33.499"
"2024-01-24T12:06:16-05:00","33.584","33.748","33.719","33.458","33.322","33.589"
"2024-01-24T12:07:16-05:00","33.692","33.830","33.801","33.556","33.401","33.692"
"2024-01-24T12:08:16-05:00","33.824","33.931","33.905","33.660","33.506","33.795"
"2024-01-24T12:09:16-05:00","33.920","34.033","34.027","33.765","33.614","33.897"
"2024-01-24T12:10:16-05:00","34.016","34.126","34.140","33.869","33.711","33.997"
"2024-01-24T12:11:16-05:00","34.140","34.237","34.252","33.990","33.817","34.119"
"2024-01-24T12:12:16-05:00","34.225","34.344","34.357","34.077","33.932","34.213"
"2024-01-24T12:13:16-05:00","34.328","34.439","34.457","34.191","34.025","34.319"
"2024-01-24T12:14:16-05:00","34.406","34.537","34.551","34.297","34.135","34.408"
"2024-01-24T12:15:16-05:00","34.502","34.635","34.639","34.384","34.204","34.507"
"2024-01-24T12:16:16-05:00","34.602","34.744","34.740","34.485","34.321","34.608"
"2024-01-24T12:17:16-05:00","34.726","34.841","34.836","34.585","34.413","34.705"
"2024-01-24T12:18:16-05:00","34.803","34.946","34.942","34.689","34.527","34.805"
"2024-01-24T12:19:16-05:00","34.941","35.043","35.046","34.791","34.613","34.904"
"2024-01-24T12:20:16-05:00","35.014","35.135","35.141","34.887","34.707","34.995"
"2024-01-24T12:21:16-05:00","35.099","35.233","35.232","34.977","34.804","35.087"
"2024-01-24T12:22:16-05:00","35.195","35.322","35.325","35.085","34.914","35.182"
"2024-01-24T12:23:16-05:00","35.259","35.412","35.421","35.169","35.010","35.274"
"2024-01-24T12:24:16-05:00","35.355","35.506","35.525","35.273","35.103","35.375"
"2024-01-24T12:25:16-05:00","35.440","35.608","35.635","35.370","35.189","35.469"
"2024-01-24T12:26:16-05:00","35.548","35.704","35.726","35.477","35.288","35.568"
"2024-01-24T12:27:16-05:00","35.655","35.802","35.813","35.575","35.408","35.679"
"2024-01-24T12:28:16-05:00","35.787","35.897","35.920","35.686","35.494","35.782"
"2024-01-24T12:29:16-05:00","35.849","36.000","36.021","35.771","35.590","35.878"
"2024-01-24T12:30:16-05:00","35.932","36.095","36.137","35.881","35.700","35.984"
"2024-01-24T12:31:16-05:00","36.048","36.202","36.254","35.985","35.803","36.098"
"2024-01-24T12:32:16-05:00","36.146","36.310","36.356","36.098","35.918","36.189"
"2024-01-24T12:33:16-05:00","36.241","36.417","36.447","36.194","36.012","36.291"
"2024-01-24T12:34:16-05:00","36.373","36.523","36.524","36.297","36.102","36.383"
"2024-01-24T12:35:16-05:00","36.453","36.613","36.602","36.371","36.192","36.469"
"2024-01-24T12:36:16-05:00","36.551","36.718","36.706","36.477","36.278","36.567"
"2024-01-24T12:37:16-05:00","36.636","36.812","36.805","36.568","36.377","36.676"
"2024-01-24T12:38:16-05:00","36.749","36.899","36.905","36.661","36.476","36.764"
"2024-01-24T12:39:16-05:00","36.881","37.000","37.019","36.786","36.588","36.878"
"2024-01-24T12:40:16-05:00","36.967","37.101","37.115","36.883","36.703","36.985"
"2024-01-24T12:41:16-05:00","37.010","37.198","37.203","36.972","36.794","37.082"
"2024-01-24T12:42:16-05:00","37.101","37.295","37.305","37.068","36.888","37.167"
"2024-01-24T12:43:16-05:00","37.194","37.394","37.405","37.173","36.981","37.265"
"2024-01-24T12:44:16-05:00","37.356","37.491","37.509","37.272","37.086","37.371"
"2024-01-24T12:45:16-05:00","37.456","37.592","37.611","37.370","37.182","37.471"
"2024-01-24T12:46:16-05:00","37.558","37.708","37.717","37.472","37.307","37.581"
"2024-01-24T12:47:16-05:00","37.620","37.809","37.820","37.573","37.388","37.673"
"2024-01-24T12:48:16-05:00","37.739","37.906","37.931","37.694","37.525","37.791"
"2024-01-24T12:49:16-05:00","37.820","38.006","38.032","37.778","37.637","37.893"
"2024-01-24T12:50:16-05:00","37.955","38.098","38.128","37.882","37.735","37.994"
"2024-01-24T12:51:16-05:00","38.035","38.196","38.222","37.978","37.816","38.109"
"2024-01-24T12:52:16-05:00","38.165","38.301","38.320","38.085","37.911","38.195"
"2024-01-24T12:53:16-05:00","38.234","38.401","38.405","38.172","38.000","38.291"
"2024-01-24T12:54:16-05:00","38.347","38.509","38.505","38.262","38.075","38.384"
"2024-01-24T12:55:16-05:00","38.388","38.594","38.607","38.367","38.179","38.486"
"2024-01-24T12:56:16-05:00","38.490","38.688","38.707","38.470","38.269","38.596"
"2024-01-24T12:57:16-05:00","38.592","38.776","38.805","38.554","38.397","38.694"
"2024-01-24T12:58:16-05:00","38.665","38.873","38.904","38.660","38.500","38.799"
"2024-01-24T12:59:16-05:00","38.763","38.970","39.006","38.763","38.614","38.887"
"2024-01-24T13:00:16-05:00","38.884","39.060","39.098","38.854","38.710","38.975"
"2024-01-24T13:01:16-05:00","38.996","39.175","39.200","38.952","38.794","39.091"
"2024-01-24T13:02:16-05:00","39.113","39.275","39.293","39.048","38.877","39.189"
"2024-01-24T13:03:16-05:00","39.172","39.380","39.393","39.150","38.975","39.286"
"2024-01-24T13:04:16-05:00","39.303","39.468","39.493","39.253","39.083","39.372"
"2024-01-24T13:05:16-05:00","39.384","39.566","39.598","39.356","39.166","39.474"
"2024-01-24T13:06:16-05:00","39.428","39.658","39.688","39.457","39.267","39.567"
"2024-01-24T13:07:16-05:00","39.512","39.746","39.788","39.553","39.386","39.672"
"2024-01-24T13:08:16-05:00","39.630","39.857","39.901","39.664","39.479","39.783"
"2024-01-24T13:09:16-05:00","39.732","39.959","40.002","39.758","39.604","39.877"
"2024-01-24T13:10:16-05:00","39.868","40.041","40.091","39.849","39.684","39.969"
"2024-01-24T13:11:16-05:00","39.956","40.160","40.188","39.942","39.769","40.068"
"2024-01-24T13:12:16-05:00","40.046","40.257","40.292","40.054","39.890","40.168"
"2024-01-24T13:13:16-05:00","40.127","40.351","40.379","40.151","39.959","40.263"
"2024-01-24T13:14:16-05:00","40.221","40.449","40.486","40.241","40.062","40.361"
"2024-01-24T13:15:16-05:00","40.343","40.563","40.602","40.360","40.166","40.455"
"2024-01-24T13:16:16-05:00","40.466","40.666","40.700","40.473","40.291","40.554"
"2024-01-24T13:17:16-05:00","40.539","40.758","40.802","40.563","40.397","40.658"
"2024-01-24T13:18:16-05:00","40.619","40.872","40.899","40.660","40.475","40.757"
"2024-01-24T13:19:16-05:00","40.699","40.952","40.989","40.753","40.582","40.849"
"2024-01-24T13:20:16-05:00","40.830","41.064","41.090","40.865","40.672","40.957"
"2024-01-24T13:21:16-05:00","40.961","41.132","41.179","40.944","40.757","41.063"
"2024-01-24T13:22:16-05:00","41.003","41.239","41.274","41.041","40.870","41.153"
"2024-01-24T13:23:16-05:00","41.152","41.335","41.380","41.145","40.975","41.263"
"2024-01-24T13:24:16-05:00","41.232","41.431","41.490","41.256","41.084","41.372"
"2024-01-24T13:25:16-05:00","41.349","41.544","41.604","41.353","41.205","41.470"
"2024-01-24T13:26:16-05:00","41.469","41.654","41.707","41.463","41.296","41.575"
"2024-01-24T13:27:16-05:00","41.525","41.745","41.801","41.556","41.400","41.664"
"2024-01-24T13:28:16-05:00","41.653","41.857","41.901","41.658","41.502","41.751"
"2024-01-24T13:29:16-05:00","41.688","41.909","41.964","41.717","41.532","41.790"
"2024-01-24T13:30:16-05:00","41.821","42.056","42.087","41.835","41.662","41.936"
"2024-01-24T13:31:16-05:00","41.914","42.141","42.177","41.926","41.743","42.033"
"2024-01-24T13:32:16-05:00","42.023","42.257","42.273","42.024","41.825","42.120"
"2024-01-24T13:33:16-05:00","42.106","42.339","42.375","42.141","41.917","42.227"
"2024-01-24T13:34:16-05:00","42.230","42.458","42.486","42.254","42.015","42.321"
"2024-01-24T13:35:16-05:00","42.307","42.563","42.580","42.340","42.093","42.419"
"2024-01-24T13:36:16-05:00","42.423","42.652","42.676","42.445","42.197","42.503"
"2024-01-24T13:37:16-05:00","42.514","42.760","42.777","42.536","42.304","42.621"
"2024-01-24T13:38:16-05:00","42.583","42.837","42.867","42.635","42.403","42.712"
