"","Input 0 Last (C)","Input 1 Last (C)","Input 2 Last (C)","Input 3 Last (C)","Input 4 Last (C)","Input 5 Last (C)"
"2024-01-18T11:58:54-05:00","34.060","34.277","34.072","33.862","33.749","33.984"
"2024-01-18T11:59:54-05:00","34.152","34.363","34.165","33.951","33.853","34.075"
"2024-01-18T12:00:54-05:00","34.238","34.453","34.260","34.043","33.934","34.172"
"2024-01-18T12:01:54-05:00","34.335","34.544","34.351","34.140","34.026","34.262"
"2024-01-18T12:02:54-05:00","34.444","34.639","34.456","34.245","34.127","34.369"
"2024-01-18T12:03:54-05:00","34.548","34.732","34.572","34.357","34.248","34.479"
"2024-01-18T12:04:54-05:00","34.644","34.824","34.673","34.461","34.346","34.574"
"2024-01-18T12:05:54-05:00","34.738","34.917","34.773","34.568","34.460","34.685"
"2024-01-18T12:06:54-05:00","34.840","35.032","34.887","34.686","34.583","34.792"
"2024-01-18T12:07:54-05:00","34.946","35.154","34.991","34.784","34.673","34.894"
"2024-01-18T12:08:54-05:00","35.042","35.247","35.099","34.891","34.787","34.990"
"2024-01-18T12:09:54-05:00","35.150","35.343","35.203","35.000","34.885","35.090"
"2024-01-18T12:10:54-05:00","35.243","35.437","35.296","35.088","34.959","35.188"
"2024-01-18T12:11:54-05:00","35.341","35.536","35.382","35.175","35.049","35.270"
"2024-01-18T12:12:54-05:00","35.447","35.639","35.482","35.272","35.133","35.370"
"2024-01-18T12:13:54-05:00","35.556","35.737","35.574","35.367","35.217","35.457"
"2024-01-18T12:14:54-05:00","35.657","35.831","35.661","35.437","35.308","35.547"
"2024-01-18T12:15:54-05:00","35.759","35.934","35.753","35.530","35.372","35.637"
"2024-01-18T12:16:54-05:00","35.858","36.023","35.836","35.637","35.501","35.732"
"2024-01-18T12:17:54-05:00","35.967","36.138","35.937","35.739","35.589","35.844"
"2024-01-18T12:18:54-05:00","36.060","36.229","36.039","35.841","35.698","35.949"
"2024-01-18T12:19:54-05:00","36.155","36.329","36.136","35.939","35.820","36.057"
"2024-01-18T12:20:54-05:00","36.254","36.435","36.238","36.059","35.906","36.168"
"2024-01-18T12:21:54-05:00","36.354","36.530","36.358","36.175","36.033","36.275"
"2024-01-18T12:22:54-05:00","36.461","36.659","36.466","36.292","36.142","36.395"
"2024-01-18T12:23:54-05:00","36.572","36.774","36.574","36.408","36.281","36.507"
"2024-01-18T12:24:54-05:00","36.671","36.873","36.676","36.517","36.360","36.613"
"2024-01-18T12:25:54-05:00","36.779","36.970","36.798","36.634","36.491","36.715"
"2024-01-18T12:26:54-05:00","36.861","37.077","36.888","36.721","36.575","36.807"
"2024-01-18T12:27:54-05:00","36.942","37.154","36.981","36.815","36.654","36.896"
"2024-01-18T12:28:54-05:00","37.045","37.248","37.088","36.914","36.762","36.990"
"2024-01-18T12:29:54-05:00","37.141","37.355","37.184","37.024","36.869","37.098"
"2024-01-18T12:30:54-05:00","37.248","37.464","37.291","37.129","36.962","37.203"
"2024-01-18T12:31:54-05:00","37.349","37.567","37.399","37.246","37.076","37.302"
"2024-01-18T12:32:54-05:00","37.459","37.669","37.505","37.354","37.169","37.412"
"2024-01-18T12:33:54-05:00","37.570","37.776","37.620","37.436","37.269","37.504"
"2024-01-18T12:34:54-05:00","37.683","37.870","37.697","37.512","37.365","37.579"
"2024-01-18T12:35:54-05:00","37.786","37.970","37.767","37.594","37.411","37.650"
"2024-01-18T12:36:54-05:00","37.895","38.070","37.887","37.692","37.530","37.750"
"2024-01-18T12:37:54-05:00","38.000","38.172","37.972","37.782","37.601","37.842"
"2024-01-18T12:38:54-05:00","38.087","38.254","38.054","37.869","37.685","37.938"
"2024-01-18T12:39:54-05:00","38.178","38.335","38.140","37.947","37.790","38.033"
"2024-01-18T12:40:54-05:00","38.279","38.449","38.240","38.057","37.902","38.151"
"2024-01-18T12:41:54-05:00","38.369","38.530","38.343","38.135","37.974","38.234"
"2024-01-18T12:42:54-05:00","38.463","38.631","38.422","38.238","38.056","38.343"
"2024-01-18T12:43:54-05:00","38.556","38.732","38.530","38.339","38.179","38.449"
"2024-01-18T12:44:54-05:00","38.638","38.818","38.610","38.426","38.287","38.536"
"2024-01-18T12:45:54-05:00","38.741","38.910","38.720","38.536","38.397","38.641"
"2024-01-18T12:46:54-05:00","38.828","39.019","38.828","38.635","38.481","38.753"
"2024-01-18T12:47:54-05:00","38.923","39.099","38.923","38.738","38.578","38.860"
"2024-01-18T12:48:54-05:00","39.013","39.206","39.042","38.857","38.717","38.966"
"2024-01-18T12:49:54-05:00","39.110","39.319","39.159","38.962","38.794","39.062"
"2024-01-18T12:50:54-05:00","39.238","39.439","39.279","39.092","38.938","39.195"
"2024-01-18T12:51:54-05:00","39.339","39.546","39.366","39.198","39.032","39.304"
"2024-01-18T12:52:54-05:00","39.422","39.642","39.491","39.298","39.140","39.401"
"2024-01-18T12:53:54-05:00","39.507","39.732","39.572","39.399","39.228","39.484"
"2024-01-18T12:54:54-05:00","39.607","39.810","39.666","39.488","39.331","39.568"
"2024-01-18T12:55:54-05:00","39.689","39.892","39.757","39.579","39.409","39.646"
"2024-01-18T12:56:54-05:00","39.787","40.006","39.845","39.688","39.500","39.756"
"2024-01-18T12:57:54-05:00","39.894","40.113","39.970","39.801","39.614","39.863"
"2024-01-18T12:58:54-05:00","40.005","40.210","40.091","39.904","39.737","39.974"
"2024-01-18T12:59:54-05:00","40.098","40.323","40.157","40.008","39.812","40.071"
"2024-01-18T13:00:54-05:00","40.183","40.420","40.282","40.107","39.918","40.163"
"2024-01-18T13:01:54-05:00","40.297","40.513","40.358","40.186","39.989","40.251"
"2024-01-18T13:02:54-05:00","40.415","40.608","40.451","40.274","40.062","40.343"
"2024-01-18T13:03:54-05:00","40.529","40.704","40.533","40.356","40.173","40.438"
"2024-01-18T13:04:54-05:00","40.627","40.796","40.618","40.444","40.262","40.533"
"2024-01-18T13:05:54-05:00","40.731","40.908","40.752","40.535","40.366","40.632"
"2024-01-18T13:06:54-05:00","40.840","41.010","40.850","40.640","40.440","40.724"
"2024-01-18T13:07:54-05:00","40.946","41.116","40.929","40.740","40.547","40.806"
"2024-01-18T13:08:54-05:00","41.061","41.212","41.038","40.841","40.646","40.890"
"2024-01-18T13:09:54-05:00","41.162","41.316","41.123","40.940","40.730","40.994"
"2024-01-18T13:10:54-05:00","41.252","41.404","41.236","41.040","40.837","41.085"
"2024-01-18T13:11:54-05:00","41.348","41.502","41.329","41.144","40.932","41.186"
"2024-01-18T13:12:54-05:00","41.456","41.609","41.412","41.238","41.008","41.298"
"2024-01-18T13:13:54-05:00","41.527","41.683","41.521","41.322","41.110","41.371"
"2024-01-18T13:14:54-05:00","41.603","41.773","41.625","41.423","41.224","41.487"
"2024-01-18T13:15:54-05:00","41.673","41.860","41.725","41.521","41.337","41.593"
"2024-01-18T13:16:54-05:00","41.771","41.973","41.838","41.645","41.487","41.714"
"2024-01-18T13:17:54-05:00","41.857","42.081","41.940","41.759","41.567","41.838"
"2024-01-18T13:18:54-05:00","41.984","42.186","42.055","41.876","41.694","41.953"
"2024-01-18T13:19:54-05:00","42.088","42.297","42.150","41.979","41.819","42.082"
"2024-01-18T13:20:54-05:00","42.184","42.401","42.276","42.077","41.905","42.169"
"2024-01-18T13:21:54-05:00","42.302","42.512","42.381","42.203","42.036","42.283"
"2024-01-18T13:22:54-05:00","42.424","42.626","42.480","42.306","42.129","42.397"
"2024-01-18T13:23:54-05:00","42.515","42.725","42.575","42.411","42.222","42.494"
"2024-01-18T13:24:54-05:00","42.586","42.819","42.670","42.499","42.285","42.581"
"2024-01-18T13:25:54-05:00","42.655","42.899","42.776","42.579","42.409","42.673"
"2024-01-18T13:26:54-05:00","42.759","42.986","42.874","42.666","42.504","42.761"
